sim_time_s,latency_s,firing_variance,temporal_consistency,lambda_efficiency,mode,red_present,blue_present
1781125954.128,0.0328,2.958576,0.9983,1.0,H,0,1
1781125954.328,0.0328,2.927219,0.9984,1.0,H,0,1
1781125954.528,0.0328,2.889368,0.9984,1.0,H,0,1
1781125954.728,0.0328,2.772363,0.9984,1.0,H,0,1
1781125954.928,0.0328,2.706584,0.9985,1.0,H,0,1
1781125955.128,0.0328,2.620487,0.9987,1.0,H,0,1
1781125955.328,0.0328,2.44274,0.9988,1.0,H,0,1
1781125955.528,0.0328,2.34904,0.9988,1.0,H,0,1
1781125955.728,0.0328,2.293787,0.9988,1.0,H,0,1
1781125955.928,0.0328,2.364825,0.9987,1.0,H,0,1
1781125956.127,0.0328,2.446351,0.9987,1.0,H,0,1
1781125956.328,0.0328,2.598178,0.9987,1.0,H,0,1
1781125956.528,0.0328,2.687653,0.9984,1.0,H,0,1
1781125956.728,0.0328,2.612265,0.9982,1.0,H,0,1
1781125956.928,0.0328,2.473332,0.9981,1.0,H,0,1
1781125957.128,0.0328,2.210285,0.9982,1.0,H,0,1
1781125957.328,0.0328,2.103264,0.9982,1.0,H,0,1
1781125957.528,0.0328,1.998458,0.9982,1.0,H,0,1
1781125957.728,0.0328,2.090442,0.9974,1.0,H,0,1
1781125957.928,0.0328,2.143888,0.9973,1.0,H,0,1
1781125958.128,0.0328,2.232082,0.9973,1.0,H,0,1
1781125958.328,0.0328,2.471596,0.9972,1.0,H,0,1
1781125958.528,0.0328,2.557711,0.9971,1.0,H,0,1
1781125958.728,0.0328,2.593288,0.9971,1.0,H,0,1
1781125958.928,0.0328,2.590517,0.9971,1.0,H,0,1
1781125959.128,0.0328,2.602218,0.9971,1.0,H,0,1
1781125959.328,0.0328,2.614302,0.9971,1.0,H,0,1
1781125959.528,0.0328,2.685958,0.9972,1.0,H,0,1
1781125959.728,0.0328,2.718344,0.9972,1.0,H,0,1
1781125959.928,0.0328,2.856747,0.9971,1.0,H,0,1
1781125960.128,0.0328,2.882212,0.9969,1.0,H,0,1
1781125960.328,0.0328,2.870053,0.9969,1.0,H,0,1
1781125960.528,0.0328,2.862564,0.997,1.0,H,0,1
1781125960.728,0.0328,2.840133,0.997,1.0,H,0,1
1781125960.928,0.0328,2.82145,0.997,1.0,H,0,1
1781125961.128,0.0328,2.808472,0.997,1.0,H,0,1
1781125961.328,0.0328,2.828135,0.9971,1.0,H,0,1
1781125961.528,0.0328,2.813595,0.9971,1.0,H,0,1
1781125961.728,0.0328,2.872249,0.9969,1.0,H,0,1
1781125961.928,0.0328,3.07445,0.996,1.0,H,0,1
1781125962.128,0.0328,3.081264,0.9957,1.0,H,0,1
1781125962.328,0.0328,3.130827,0.9957,1.0,H,0,1
1781125962.528,0.0328,3.291631,0.9957,1.0,H,0,1
1781125962.728,0.0328,3.422058,0.9955,1.0,H,0,1
1781125962.928,0.0328,3.666845,0.9954,1.0,H,0,1
1781125963.128,0.0328,4.168316,0.9956,1.0,H,0,1
1781125963.328,0.0328,4.420414,0.9957,1.0,H,0,1
1781125963.528,0.0328,4.573328,0.9955,1.0,H,0,1
1781125963.728,0.0328,5.015408,0.9948,1.0,H,0,1
